order_id,customer_id,menu_year,menu_week,order_date,delivery_date,status
501489,1050,2026,7,2026-01-31,2026-02-09,completed
501490,1052,2026,7,2026-01-31,2026-02-09,completed
501491,1053,2026,7,2026-02-02,2026-02-09,completed
501492,1056,2026,7,2026-02-03,2026-02-09,failed
501493,1057,2026,7,2026-02-01,2026-02-09,completed
501494,1058,2026,7,2026-02-02,2026-02-09,completed
501495,1061,2026,7,2026-01-31,2026-02-09,completed
501496,1062,2026,7,2026-02-03,2026-02-09,completed
501497,1063,2026,7,2026-02-03,2026-02-09,completed
501498,1064,2026,7,2026-02-02,2026-02-09,completed
501499,1065,2026,7,2026-02-01,2026-02-09,completed
501500,1066,2026,7,2026-02-01,2026-02-09,completed
501501,1067,2026,7,2026-02-01,2026-02-09,completed
501502,1069,2026,7,2026-02-03,2026-02-09,cancelled
501503,1070,2026,7,2026-01-31,2026-02-09,completed
501504,1073,2026,7,2026-02-01,2026-02-09,completed
501505,1075,2026,7,2026-01-31,2026-02-09,completed
501506,1077,2026,7,2026-01-31,2026-02-09,completed
501507,1079,2026,7,2026-02-01,2026-02-09,completed
501508,1080,2026,7,2026-02-03,2026-02-09,completed
501509,1081,2026,7,2026-02-02,2026-02-09,completed
501510,1083,2026,7,2026-01-31,2026-02-09,completed
501511,1084,2026,7,2026-02-01,2026-02-09,completed
501512,1085,2026,7,2026-01-31,2026-02-09,completed
501513,1086,2026,7,2026-01-31,2026-02-09,completed
501514,1087,2026,7,2026-01-31,2026-02-09,completed
501515,1091,2026,7,2026-01-31,2026-02-09,completed
501516,1092,2026,7,2026-02-01,2026-02-09,completed
501517,1093,2026,7,2026-02-02,2026-02-09,completed
501518,1094,2026,7,2026-02-02,2026-02-09,completed
501519,1095,2026,7,2026-02-01,2026-02-09,completed
501520,1096,2026,7,2026-02-01,2026-02-09,completed
501521,1097,2026,7,2026-02-02,2026-02-09,completed
501522,1098,2026,7,2026-02-01,2026-02-09,completed
501523,1099,2026,7,2026-02-02,2026-02-09,completed
501524,1101,2026,7,2026-01-31,2026-02-09,completed
501525,1102,2026,7,2026-01-31,2026-02-09,completed
501526,1104,2026,7,2026-02-02,2026-02-09,completed
501527,1106,2026,7,2026-02-03,2026-02-09,completed
501528,1108,2026,7,2026-02-01,2026-02-09,completed
501529,1109,2026,7,2026-02-03,2026-02-09,completed
501530,1110,2026,7,2026-02-03,2026-02-09,completed
501531,1112,2026,7,2026-02-01,2026-02-09,completed
501532,1113,2026,7,2026-02-03,2026-02-09,completed
501533,1114,2026,7,2026-01-31,2026-02-09,completed
501534,1115,2026,7,2026-01-31,2026-02-09,completed
501535,1117,2026,7,2026-02-03,2026-02-09,completed
501536,1118,2026,7,2026-01-31,2026-02-09,completed
501537,1119,2026,7,2026-02-01,2026-02-09,completed
501538,1120,2026,7,2026-02-03,2026-02-09,completed
501539,1121,2026,7,2026-01-31,2026-02-09,completed
501540,1122,2026,7,2026-02-01,2026-02-09,completed
501541,1123,2026,7,2026-02-01,2026-02-09,completed
501542,1125,2026,7,2026-02-01,2026-02-09,cancelled
501543,1127,2026,7,2026-01-31,2026-02-09,completed
501544,1128,2026,7,2026-02-03,2026-02-09,completed
501545,1132,2026,7,2026-02-03,2026-02-09,completed
501546,1133,2026,7,2026-02-03,2026-02-09,completed
501547,1134,2026,7,2026-01-31,2026-02-09,completed
501548,1136,2026,7,2026-02-01,2026-02-09,cancelled
501549,1137,2026,7,2026-02-03,2026-02-09,completed
501550,1138,2026,7,2026-02-01,2026-02-09,completed
501551,1140,2026,7,2026-01-31,2026-02-09,cancelled
501552,1141,2026,7,2026-02-01,2026-02-09,completed
501553,1142,2026,7,2026-02-02,2026-02-09,completed
501554,1143,2026,7,2026-01-31,2026-02-09,cancelled
501555,1144,2026,7,2026-02-01,2026-02-09,completed
501556,1145,2026,7,2026-02-02,2026-02-09,completed
501557,1146,2026,7,2026-02-02,2026-02-09,completed
501558,1147,2026,7,2026-01-31,2026-02-09,completed
501559,1149,2026,7,2026-02-02,2026-02-09,completed
501560,1150,2026,7,2026-02-02,2026-02-09,completed
501561,1151,2026,7,2026-02-02,2026-02-09,completed
501562,1152,2026,7,2026-02-03,2026-02-09,completed
501563,1153,2026,7,2026-01-31,2026-02-09,completed
501564,1154,2026,7,2026-02-03,2026-02-09,completed
501565,1156,2026,7,2026-02-02,2026-02-09,completed
501566,1157,2026,7,2026-02-02,2026-02-09,completed
501567,1161,2026,7,2026-02-02,2026-02-09,completed
501568,1163,2026,7,2026-02-02,2026-02-09,completed
501569,1164,2026,7,2026-01-31,2026-02-09,completed
501570,1165,2026,7,2026-02-02,2026-02-09,completed
501571,1166,2026,7,2026-01-31,2026-02-09,completed
501572,1167,2026,7,2026-01-31,2026-02-09,completed
501573,1169,2026,7,2026-01-31,2026-02-09,completed
501574,1171,2026,7,2026-02-01,2026-02-09,completed
501575,1173,2026,7,2026-02-03,2026-02-09,completed
501576,1175,2026,7,2026-01-31,2026-02-09,completed
501577,1176,2026,7,2026-01-31,2026-02-09,completed
501578,1177,2026,7,2026-01-31,2026-02-09,completed
501579,1179,2026,7,2026-01-31,2026-02-09,completed
501580,1180,2026,7,2026-02-03,2026-02-09,completed
501581,1181,2026,7,2026-01-31,2026-02-09,completed
501582,1184,2026,7,2026-02-02,2026-02-09,completed
501583,1188,2026,7,2026-02-03,2026-02-09,completed
501584,1190,2026,7,2026-01-31,2026-02-09,completed
501585,1191,2026,7,2026-02-03,2026-02-09,completed
501586,1193,2026,7,2026-02-03,2026-02-09,cancelled
501587,1196,2026,7,2026-02-03,2026-02-09,completed
501588,1198,2026,7,2026-02-01,2026-02-09,completed
501589,1200,2026,7,2026-01-31,2026-02-09,completed
501590,1202,2026,7,2026-02-02,2026-02-09,completed
501591,1204,2026,7,2026-02-01,2026-02-09,completed
501592,1205,2026,7,2026-02-03,2026-02-09,completed
501593,1206,2026,7,2026-02-01,2026-02-09,completed
501594,1207,2026,7,2026-02-01,2026-02-09,completed
501595,1208,2026,7,2026-02-03,2026-02-09,completed
501596,1209,2026,7,2026-02-02,2026-02-09,completed
501597,1210,2026,7,2026-02-03,2026-02-09,completed
501598,1213,2026,7,2026-02-01,2026-02-09,completed
501599,1214,2026,7,2026-01-31,2026-02-09,completed
501600,1220,2026,7,2026-01-31,2026-02-09,completed
501601,1003,2026,8,2026-02-07,2026-02-16,completed
501602,1005,2026,8,2026-02-10,2026-02-16,completed
501603,1006,2026,8,2026-02-07,2026-02-16,completed
501604,1007,2026,8,2026-02-09,2026-02-16,completed
501605,1008,2026,8,2026-02-09,2026-02-16,completed
501606,1010,2026,8,2026-02-07,2026-02-16,completed
501607,1011,2026,8,2026-02-10,2026-02-16,completed
501608,1012,2026,8,2026-02-10,2026-02-16,completed
501609,1013,2026,8,2026-02-10,2026-02-16,completed
501610,1014,2026,8,2026-02-07,2026-02-16,completed
501611,1016,2026,8,2026-02-10,2026-02-16,completed
501612,1017,2026,8,2026-02-10,2026-02-16,completed
501613,1018,2026,8,2026-02-08,2026-02-16,completed
501614,1019,2026,8,2026-02-09,2026-02-16,completed
501615,1020,2026,8,2026-02-10,2026-02-16,completed
501616,1021,2026,8,2026-02-09,2026-02-16,completed
501617,1022,2026,8,2026-02-07,2026-02-16,completed
501618,1023,2026,8,2026-02-10,2026-02-16,completed
501619,1024,2026,8,2026-02-10,2026-02-16,completed
501620,1025,2026,8,2026-02-08,2026-02-16,completed
501621,1026,2026,8,2026-02-08,2026-02-16,cancelled
501622,1027,2026,8,2026-02-10,2026-02-16,completed
501623,1030,2026,8,2026-02-08,2026-02-16,completed
501624,1031,2026,8,2026-02-09,2026-02-16,completed
501625,1033,2026,8,2026-02-10,2026-02-16,completed
501626,1034,2026,8,2026-02-10,2026-02-16,completed
501627,1035,2026,8,2026-02-10,2026-02-16,completed
501628,1037,2026,8,2026-02-09,2026-02-16,completed
501629,1038,2026,8,2026-02-10,2026-02-16,completed
501630,1039,2026,8,2026-02-10,2026-02-16,completed
501631,1040,2026,8,2026-02-09,2026-02-16,completed
501632,1041,2026,8,2026-02-08,2026-02-16,completed
501633,1042,2026,8,2026-02-08,2026-02-16,completed
501634,1045,2026,8,2026-02-09,2026-02-16,failed
501635,1048,2026,8,2026-02-08,2026-02-16,completed
501636,1051,2026,8,2026-02-09,2026-02-16,completed
501637,1052,2026,8,2026-02-10,2026-02-16,completed
501638,1053,2026,8,2026-02-07,2026-02-16,completed
501639,1054,2026,8,2026-02-10,2026-02-16,completed
501640,1055,2026,8,2026-02-07,2026-02-16,completed
501641,1057,2026,8,2026-02-07,2026-02-16,completed
501642,1058,2026,8,2026-02-08,2026-02-16,completed
501643,1060,2026,8,2026-02-09,2026-02-16,completed
501644,1061,2026,8,2026-02-08,2026-02-16,completed
501645,1063,2026,8,2026-02-09,2026-02-16,completed
501646,1064,2026,8,2026-02-08,2026-02-16,completed
501647,1066,2026,8,2026-02-10,2026-02-16,cancelled
501648,1067,2026,8,2026-02-10,2026-02-16,completed
501649,1068,2026,8,2026-02-08,2026-02-16,completed
501650,1070,2026,8,2026-02-08,2026-02-16,completed
501651,1071,2026,8,2026-02-10,2026-02-16,completed
501652,1072,2026,8,2026-02-07,2026-02-16,completed
501653,1074,2026,8,2026-02-10,2026-02-16,completed
501654,1077,2026,8,2026-02-08,2026-02-16,completed
501655,1078,2026,8,2026-02-07,2026-02-16,completed
501656,1079,2026,8,2026-02-08,2026-02-16,completed
501657,1080,2026,8,2026-02-10,2026-02-16,completed
501658,1081,2026,8,2026-02-08,2026-02-16,completed
501659,1082,2026,8,2026-02-07,2026-02-16,completed
501660,1084,2026,8,2026-02-09,2026-02-16,completed
501661,1085,2026,8,2026-02-09,2026-02-16,completed
501662,1086,2026,8,2026-02-10,2026-02-16,completed
501663,1087,2026,8,2026-02-07,2026-02-16,completed
501664,1088,2026,8,2026-02-07,2026-02-16,completed
501665,1090,2026,8,2026-02-07,2026-02-16,completed
501666,1091,2026,8,2026-02-09,2026-02-16,completed
501667,1094,2026,8,2026-02-09,2026-02-16,completed
501668,1095,2026,8,2026-02-09,2026-02-16,completed
501669,1096,2026,8,2026-02-07,2026-02-16,completed
501670,1097,2026,8,2026-02-07,2026-02-16,completed
501671,1099,2026,8,2026-02-10,2026-02-16,completed
501672,1100,2026,8,2026-02-10,2026-02-16,completed
501673,1101,2026,8,2026-02-08,2026-02-16,completed
501674,1103,2026,8,2026-02-10,2026-02-16,completed
501675,1104,2026,8,2026-02-08,2026-02-16,completed
501676,1105,2026,8,2026-02-09,2026-02-16,completed
501677,1106,2026,8,2026-02-09,2026-02-16,completed
501678,1108,2026,8,2026-02-07,2026-02-16,completed
501679,1113,2026,8,2026-02-10,2026-02-16,completed
501680,1115,2026,8,2026-02-08,2026-02-16,completed
501681,1117,2026,8,2026-02-10,2026-02-16,completed
501682,1118,2026,8,2026-02-09,2026-02-16,completed
501683,1121,2026,8,2026-02-09,2026-02-16,completed
501684,1122,2026,8,2026-02-09,2026-02-16,completed
501685,1123,2026,8,2026-02-08,2026-02-16,completed
501686,1128,2026,8,2026-02-07,2026-02-16,completed
501687,1129,2026,8,2026-02-10,2026-02-16,completed
501688,1130,2026,8,2026-02-08,2026-02-16,completed
501689,1131,2026,8,2026-02-08,2026-02-16,cancelled
501690,1132,2026,8,2026-02-09,2026-02-16,completed
501691,1133,2026,8,2026-02-07,2026-02-16,completed
501692,1134,2026,8,2026-02-09,2026-02-16,completed
501693,1135,2026,8,2026-02-10,2026-02-16,completed
501694,1136,2026,8,2026-02-10,2026-02-16,completed
501695,1138,2026,8,2026-02-07,2026-02-16,completed
501696,1140,2026,8,2026-02-09,2026-02-16,completed
501697,1142,2026,8,2026-02-08,2026-02-16,cancelled
501698,1143,2026,8,2026-02-08,2026-02-16,completed
501699,1144,2026,8,2026-02-07,2026-02-16,completed
501700,1145,2026,8,2026-02-08,2026-02-16,completed
501701,1146,2026,8,2026-02-09,2026-02-16,completed
501702,1147,2026,8,2026-02-08,2026-02-16,completed
501703,1149,2026,8,2026-02-10,2026-02-16,completed
501704,1152,2026,8,2026-02-09,2026-02-16,completed
501705,1153,2026,8,2026-02-08,2026-02-16,completed
501706,1154,2026,8,2026-02-07,2026-02-16,failed
501707,1155,2026,8,2026-02-10,2026-02-16,completed
501708,1156,2026,8,2026-02-10,2026-02-16,completed
501709,1157,2026,8,2026-02-08,2026-02-16,completed
501710,1159,2026,8,2026-02-10,2026-02-16,completed
501711,1160,2026,8,2026-02-09,2026-02-16,completed
501712,1161,2026,8,2026-02-09,2026-02-16,completed
501713,1165,2026,8,2026-02-09,2026-02-16,completed
501714,1167,2026,8,2026-02-09,2026-02-16,completed
501715,1168,2026,8,2026-02-09,2026-02-16,completed
501716,1169,2026,8,2026-02-10,2026-02-16,completed
501717,1172,2026,8,2026-02-09,2026-02-16,completed
501718,1173,2026,8,2026-02-08,2026-02-16,cancelled
501719,1176,2026,8,2026-02-10,2026-02-16,completed
501720,1177,2026,8,2026-02-09,2026-02-16,completed
501721,1178,2026,8,2026-02-08,2026-02-16,failed
501722,1180,2026,8,2026-02-09,2026-02-16,completed
501723,1181,2026,8,2026-02-10,2026-02-16,completed
501724,1182,2026,8,2026-02-07,2026-02-16,failed
501725,1184,2026,8,2026-02-07,2026-02-16,completed
501726,1185,2026,8,2026-02-08,2026-02-16,completed
501727,1188,2026,8,2026-02-10,2026-02-16,completed
501728,1189,2026,8,2026-02-07,2026-02-16,completed
501729,1190,2026,8,2026-02-07,2026-02-16,completed
501730,1191,2026,8,2026-02-09,2026-02-16,completed
501731,1192,2026,8,2026-02-07,2026-02-16,completed
501732,1194,2026,8,2026-02-10,2026-02-16,completed
501733,1195,2026,8,2026-02-08,2026-02-16,completed
501734,1198,2026,8,2026-02-09,2026-02-16,completed
501735,1199,2026,8,2026-02-09,2026-02-16,completed
501736,1201,2026,8,2026-02-09,2026-02-16,completed
501737,1203,2026,8,2026-02-07,2026-02-16,completed
501738,1205,2026,8,2026-02-09,2026-02-16,completed
501739,1207,2026,8,2026-02-08,2026-02-16,completed
501740,1208,2026,8,2026-02-07,2026-02-16,completed
501741,1209,2026,8,2026-02-08,2026-02-16,completed
501742,1210,2026,8,2026-02-09,2026-02-16,completed
501743,1211,2026,8,2026-02-09,2026-02-16,completed
501744,1212,2026,8,2026-02-10,2026-02-16,completed
501745,1215,2026,8,2026-02-10,2026-02-16,completed
501746,1216,2026,8,2026-02-07,2026-02-16,completed
501747,1217,2026,8,2026-02-10,2026-02-16,completed
501748,1218,2026,8,2026-02-10,2026-02-16,completed
501749,1220,2026,8,2026-02-10,2026-02-16,completed
