order_line_id,order_id,recipe_id,quantity,unit_price_inc_vat
902990,500808,110,4,55.9
902991,500808,108,2,60.59
902992,500808,109,2,71.44
902993,500809,108,2,60.33
902994,500809,104,2,87.09
902995,500809,101,4,55.19
902996,500810,103,4,65.1
902997,500810,104,4,65.89
902998,500810,110,4,80.14
902999,500811,107,2,73.89
903000,500811,109,2,87.19
903001,500811,110,2,72.04
903002,500812,105,4,80.33
903003,500812,107,4,82.28
903004,500812,109,2,89.78
903005,500812,101,2,83.4
903006,500812,106,2,90.34
903007,500813,106,4,85.13
903008,500813,109,2,91.41
903009,500813,110,4,56.89
903010,500814,102,4,55.93
903011,500814,110,2,66.59
903012,500814,105,2,69.48
903013,500814,109,2,59.01
903014,500814,104,4,82.95
903015,500815,101,2,73.54
903016,500815,102,2,85.51
903017,500815,107,2,57.11
903018,500815,103,4,53.08
903019,500815,104,4,74.92
903020,500816,103,2,76.47
903021,500816,105,4,53.04
903022,500816,107,4,57.64
903023,500817,110,2,67.4
903024,500817,106,4,57.25
903025,500817,108,2,62.43
903026,500817,109,4,58.0
903027,500817,105,4,55.25
903028,500818,105,4,63.54
903029,500818,107,4,76.78
903030,500818,101,2,67.89
903031,500819,110,2,88.24
903032,500819,104,2,86.86
903033,500819,108,4,53.81
903034,500819,103,4,52.26
903035,500820,110,4,62.31
903036,500820,103,4,85.99
903037,500820,109,4,68.95
903038,500820,106,4,64.14
903039,500821,110,4,60.28
903040,500821,102,4,70.19
903041,500821,108,2,56.76
903042,500821,104,4,65.88
903043,500822,105,2,70.48
903044,500822,108,2,87.69
903045,500822,103,2,81.83
903046,500823,108,4,59.84
903047,500823,104,4,69.15
903048,500823,105,2,68.58
903049,500823,107,4,79.62
903050,500824,108,2,93.33
903051,500824,103,4,75.27
903052,500824,109,2,88.55
903053,500824,105,2,74.46
903054,500825,106,2,73.44
903055,500825,102,4,84.14
903056,500825,107,4,83.23
903057,500826,102,2,76.29
903058,500826,103,2,67.88
903059,500826,105,4,57.93
903060,500827,101,4,62.94
903061,500827,110,2,78.46
903062,500827,102,4,71.95
903063,500827,109,4,50.99
903064,500827,107,2,79.16
903065,500828,108,2,71.5
903066,500828,105,2,68.54
903067,500828,106,4,78.49
903068,500828,109,4,69.84
903069,500829,101,4,64.03
903070,500829,105,4,57.82
903071,500829,107,4,56.1
903072,500829,104,4,65.8
903073,500829,108,4,68.49
903074,500830,101,2,72.44
903075,500830,102,4,73.12
903076,500830,108,2,93.56
903077,500830,110,4,78.71
903078,500831,106,2,92.33
903079,500831,101,4,80.65
903080,500831,108,4,76.05
903081,500831,103,4,63.23
903082,500831,102,4,68.95
903083,500832,110,4,79.02
903084,500832,103,4,58.48
903085,500832,101,2,77.5
903086,500833,110,2,69.28
903087,500833,108,2,81.82
903088,500833,101,4,66.49
903089,500834,103,4,63.49
903090,500834,106,4,67.15
903091,500834,102,4,82.31
903092,500834,109,4,67.65
903093,500835,105,2,65.81
903094,500835,103,2,76.59
903095,500835,102,2,76.37
903096,500836,101,2,74.55
903097,500836,108,4,54.61
903098,500836,106,4,80.39
903099,500836,107,2,60.63
903100,500837,103,2,90.25
903101,500837,107,4,68.44
903102,500837,108,4,60.44
903103,500838,107,4,80.29
903104,500838,101,2,83.69
903105,500838,108,2,80.64
903106,500839,104,4,74.41
903107,500839,106,2,92.36
903108,500839,109,2,55.75
903109,500840,110,4,63.15
903110,500840,107,4,52.42
903111,500840,103,2,89.69
903112,500840,104,2,84.34
903113,500840,109,4,74.18
903114,500841,105,2,76.68
903115,500841,108,2,89.94
903116,500841,102,2,86.44
903117,500842,104,4,54.39
903118,500842,107,2,69.68
903119,500842,106,2,91.54
903120,500842,109,4,81.48
903121,500843,110,4,50.74
903122,500843,106,4,55.96
903123,500843,109,4,53.8
903124,500844,109,4,83.42
903125,500844,103,2,92.55
903126,500844,108,2,69.84
903127,500844,105,4,75.91
903128,500845,108,4,70.05
903129,500845,110,4,56.02
903130,500845,101,4,57.84
903131,500845,109,2,88.99
903132,500846,105,4,77.65
903133,500846,101,2,87.51
903134,500846,102,2,87.05
903135,500846,103,4,52.78
903136,500847,102,4,84.65
903137,500847,108,4,62.99
903138,500847,101,2,59.97
903139,500848,106,4,78.89
903140,500848,110,4,72.54
903141,500848,103,4,70.44
903142,500848,102,4,69.7
903143,500848,104,2,76.31
903144,500849,103,2,93.81
903145,500849,104,2,73.77
903146,500849,108,2,74.96
903147,500850,105,4,53.8
903148,500850,103,4,66.82
903149,500850,110,4,85.5
903150,500851,108,4,76.67
903151,500851,110,2,56.63
903152,500851,107,2,80.96
903153,500852,108,2,59.81
903154,500852,109,2,70.9
903155,500852,105,4,59.01
903156,500853,105,2,71.32
903157,500853,104,4,68.31
903158,500853,109,2,92.55
903159,500854,105,4,57.39
903160,500854,101,4,73.95
903161,500854,110,2,65.07
903162,500854,102,2,88.39
903163,500854,103,2,75.01
903164,500855,102,4,55.03
903165,500855,110,2,87.62
903166,500855,105,2,84.14
903167,500856,106,4,63.94
903168,500856,110,2,56.88
903169,500856,104,2,82.94
903170,500857,107,2,57.88
903171,500857,103,4,77.56
903172,500857,110,2,91.53
903173,500857,102,2,67.17
903174,500858,103,4,74.77
903175,500858,102,4,66.41
903176,500858,107,2,64.57
903177,500859,109,2,62.85
903178,500859,103,2,74.1
903179,500859,104,2,83.62
903180,500860,102,4,68.18
903181,500860,107,2,94.76
903182,500860,110,2,86.2
903183,500861,108,4,70.38
903184,500861,105,4,66.83
903185,500861,110,4,66.09
903186,500862,106,2,82.09
903187,500862,110,2,61.91
903188,500862,108,2,61.63
903189,500862,104,4,80.59
903190,500863,102,2,61.99
903191,500863,101,4,83.92
903192,500863,104,2,94.66
903193,500864,110,2,92.05
903194,500864,109,2,78.75
903195,500864,105,4,72.22
903196,500864,104,2,80.56
903197,500865,104,4,86.36
903198,500865,102,4,61.79
903199,500865,110,2,60.23
903200,500866,104,4,65.33
903201,500866,106,4,78.42
903202,500866,101,4,52.7
903203,500866,103,2,84.42
903204,500866,107,4,81.15
903205,500867,104,4,73.29
903206,500867,107,4,73.01
903207,500867,101,4,58.0
903208,500867,106,2,62.97
903209,500868,110,2,68.62
903210,500868,102,2,73.83
903211,500868,108,2,56.55
903212,500868,105,2,58.37
903213,500868,106,4,62.03
903214,500869,106,4,73.84
903215,500869,103,4,66.82
903216,500869,108,4,59.13
903217,500870,110,4,83.72
903218,500870,108,2,62.14
903219,500870,103,2,71.68
903220,500870,104,4,85.94
903221,500871,103,2,65.45
903222,500871,109,4,69.61
903223,500871,108,2,92.41
903224,500871,107,4,51.79
903225,500872,999,4,84.35
903226,500872,101,2,70.98
903227,500872,109,4,68.8
903228,500873,107,2,69.75
903229,500873,103,2,91.21
903230,500873,106,4,64.39
903231,500873,101,4,84.0
903232,500873,104,4,77.89
903233,500874,102,4,75.55
903234,500874,106,2,56.07
903235,500874,109,2,84.64
903236,500874,107,2,55.13
903237,500875,109,2,85.9
903238,500875,104,4,84.36
903239,500875,101,2,55.88
903240,500876,103,4,64.66
903241,500876,105,2,87.24
903242,500876,104,2,68.45
903243,500877,104,4,87.35
903244,500877,102,4,69.24
903245,500877,110,4,84.66
903246,500877,105,4,73.7
903247,500878,104,4,87.27
903248,500878,106,4,73.61
903249,500878,107,4,65.9
903250,500878,110,4,84.98
903251,500878,102,2,81.93
903252,500879,105,2,92.41
903253,500879,102,2,71.04
903254,500879,107,4,68.01
903255,500879,101,2,82.28
903256,500880,999,2,68.29
903257,500880,109,4,85.03
903258,500880,108,2,74.19
903259,500880,103,4,72.78
903260,500881,104,4,62.21
903261,500881,105,4,64.65
903262,500881,106,4,50.76
903263,500882,102,2,70.01
903264,500882,105,2,62.92
903265,500882,103,2,56.92
903266,500883,104,4,61.17
903267,500883,109,2,90.59
903268,500883,107,4,82.8
903269,500883,110,4,74.67
903270,500884,105,4,59.77
903271,500884,101,4,52.65
903272,500884,107,4,58.13
903273,500885,999,2,75.48
903274,500885,110,4,76.85
903275,500885,103,4,72.37
903276,500885,107,4,56.88
903277,500886,108,4,67.99
903278,500886,107,2,63.15
903279,500886,109,2,56.65
903280,500887,103,2,73.52
903281,500887,105,2,81.51
903282,500887,107,4,87.01
903283,500887,102,2,55.87
903284,500888,102,4,63.92
903285,500888,107,4,57.89
903286,500888,109,2,66.59
903287,500889,110,4,71.74
903288,500889,102,4,56.23
903289,500889,101,4,86.26
903290,500890,105,4,50.62
903291,500890,110,2,92.22
903292,500890,102,2,63.98
903293,500891,109,4,73.17
903294,500891,105,2,77.06
903295,500891,104,4,86.55
903296,500892,101,2,69.33
903297,500892,104,4,75.31
903298,500892,107,2,71.64
903299,500892,108,2,81.86
903300,500893,105,2,80.06
903301,500893,102,2,76.83
903302,500893,101,4,53.68
903303,500894,105,2,55.85
903304,500894,101,4,61.66
903305,500894,102,4,69.84
903306,500895,106,2,69.42
903307,500895,102,4,57.29
903308,500895,105,4,85.28
903309,500896,108,4,60.33
903310,500896,106,2,86.86
903311,500896,109,2,67.49
903312,500897,109,2,71.94
903313,500897,106,4,76.98
903314,500897,101,4,80.64
903315,500897,104,2,66.29
903316,500897,103,4,84.47
903317,500898,103,2,83.11
903318,500898,109,4,73.87
903319,500898,101,2,78.58
903320,500899,101,2,65.78
903321,500899,107,2,61.36
903322,500899,108,2,69.67
903323,500900,106,2,81.49
903324,500900,107,2,62.19
903325,500900,110,4,57.57
903326,500901,105,4,75.15
903327,500901,102,2,77.13
903328,500901,106,2,72.81
903329,500901,101,4,73.44
903330,500902,106,4,78.3
903331,500902,107,2,59.38
903332,500902,108,4,54.7
903333,500903,103,2,72.64
903334,500903,110,4,72.09
903335,500903,108,2,65.46
903336,500904,999,2,55.67
903337,500904,108,4,87.06
903338,500904,110,4,79.23
903339,500905,108,2,77.72
903340,500905,101,2,70.01
903341,500905,109,4,86.4
903342,500905,105,4,63.66
903343,500906,110,4,67.75
903344,500906,104,4,60.53
903345,500906,105,2,58.86
903346,500907,104,2,67.17
903347,500907,110,4,54.42
903348,500907,106,2,83.15
903349,500907,108,4,70.45
903350,500908,110,4,56.7
903351,500908,109,4,85.11
903352,500908,107,4,57.36
903353,500909,101,2,81.67
903354,500909,108,2,90.39
903355,500909,106,4,82.26
903356,500909,103,4,56.97
903357,500910,104,4,79.65
903358,500910,110,4,75.93
903359,500910,108,2,73.81
903360,500911,105,4,52.51
903361,500911,107,4,81.04
903362,500911,104,2,70.43
903363,500912,107,4,70.05
903364,500912,109,2,78.76
903365,500912,105,4,70.09
903366,500913,104,2,80.21
903367,500913,108,2,82.82
903368,500913,105,2,73.07
903369,500913,109,2,71.82
903370,500914,101,2,78.72
903371,500914,109,2,61.76
903372,500914,102,4,86.43
903373,500915,109,2,88.1
903374,500915,102,2,73.33
903375,500915,103,2,89.49
903376,500915,110,4,63.68
903377,500915,105,4,65.77
903378,500916,101,2,71.66
903379,500916,102,4,71.99
903380,500916,105,2,79.92
903381,500916,109,4,83.4
903382,500917,109,2,79.35
903383,500917,102,4,83.11
903384,500917,105,2,77.19
903385,500918,104,2,67.77
903386,500918,102,4,64.36
903387,500918,110,2,83.88
903388,500919,104,2,93.01
903389,500919,101,4,58.36
903390,500919,106,2,69.15
903391,500920,104,4,58.6
903392,500920,107,2,58.15
903393,500920,108,4,63.57
903394,500920,110,4,78.58
903395,500921,109,4,79.31
903396,500921,106,2,81.59
903397,500921,101,4,69.45
903398,500922,103,2,61.42
903399,500922,105,4,79.67
903400,500922,109,2,75.01
903401,500923,102,2,59.23
903402,500923,109,2,76.08
903403,500923,104,2,65.41
903404,500923,101,4,74.24
903405,500924,104,4,80.88
903406,500924,107,2,78.83
903407,500924,102,4,65.86
903408,500925,108,4,83.71
903409,500925,106,2,59.75
903410,500925,103,4,57.57
903411,500926,110,4,74.58
903412,500926,105,4,71.2
903413,500926,108,4,79.7
903414,500926,107,2,89.52
903415,500927,109,4,60.49
903416,500927,110,2,78.55
903417,500927,105,2,57.68
903418,500928,105,4,58.8
903419,500928,104,2,82.2
903420,500928,107,2,82.29
903421,500929,104,4,66.49
903422,500929,102,4,52.26
903423,500929,110,4,71.92
903424,500930,110,2,62.52
903425,500930,104,4,82.26
903426,500930,108,2,63.74
903427,500930,105,4,82.2
903428,500931,102,4,52.98
903429,500931,101,2,57.25
903430,500931,109,2,81.97
903431,500932,108,4,79.16
903432,500932,109,4,52.93
903433,500932,101,2,59.47
903434,500933,106,4,67.9
903435,500933,109,2,89.43
903436,500933,108,4,68.29
903437,500933,102,2,80.98
903438,500934,108,2,70.89
903439,500934,110,2,91.7
903440,500934,107,2,73.6
903441,500935,102,4,66.97
903442,500935,103,2,71.27
903443,500935,109,2,56.22
903444,500935,104,2,71.58
903445,500936,110,4,65.78
903446,500936,102,4,61.09
903447,500936,108,2,87.06
903448,500937,105,2,91.66
903449,500937,102,2,87.61
903450,500937,107,2,76.26
903451,500938,106,4,81.93
903452,500938,102,2,73.62
903453,500938,110,4,78.69
903454,500939,108,4,83.34
903455,500939,106,2,93.06
903456,500939,101,4,76.2
903457,500940,104,4,82.99
903458,500940,102,4,74.82
903459,500940,103,4,54.92
903460,500941,104,4,54.34
903461,500941,101,4,68.53
903462,500941,103,2,63.38
903463,500941,109,4,61.35
903464,500942,102,2,91.1
903465,500942,109,4,78.46
903466,500942,108,2,80.76
903467,500942,104,2,58.89
903468,500943,109,4,58.67
903469,500943,107,4,70.39
903470,500943,101,2,57.44
903471,500944,110,2,75.64
903472,500944,101,4,59.9
903473,500944,108,4,66.81
903474,500945,106,4,84.81
903475,500945,103,2,91.19
903476,500945,105,2,64.4
903477,500946,110,2,59.86
903478,500946,106,2,87.74
903479,500946,107,4,63.24
903480,500947,110,4,61.05
903481,500947,105,2,93.15
903482,500947,109,4,64.92
903483,500947,103,4,74.43
903484,500948,105,4,67.49
903485,500948,108,4,55.59
903486,500948,101,2,69.62
903487,500948,104,4,57.56
903488,500949,102,4,54.51
903489,500949,104,2,63.55
903490,500949,107,4,67.26
903491,500950,110,4,66.02
903492,500950,108,4,83.51
903493,500950,102,4,87.08
903494,500950,103,4,64.26
903495,500951,102,4,56.65
903496,500951,103,4,69.44
903497,500951,109,2,56.97
903498,500951,106,2,85.2
903499,500952,110,4,75.38
903500,500952,108,4,55.8
903501,500952,109,2,64.61
903502,500952,101,4,67.76
903503,500952,102,2,60.64
903504,500953,103,2,93.58
903505,500953,102,4,80.81
903506,500953,108,4,59.0
903507,500954,103,2,74.82
903508,500954,110,2,57.67
903509,500954,101,4,69.14
903510,500955,104,4,62.21
903511,500955,109,2,55.45
903512,500955,110,2,62.85
903513,500956,104,2,90.31
903514,500956,101,2,90.29
903515,500956,110,4,83.95
903516,500957,101,4,70.09
903517,500957,108,4,72.02
903518,500957,109,4,53.66
903519,500958,106,4,84.79
903520,500958,102,4,75.41
903521,500958,104,2,68.14
903522,500959,109,2,90.01
903523,500959,110,4,86.15
903524,500959,104,4,62.74
903525,500960,102,4,59.43
903526,500960,103,2,57.62
903527,500960,104,4,76.92
903528,500961,106,4,76.15
903529,500961,105,2,90.94
903530,500961,107,4,64.1
903531,500961,101,4,72.87
903532,500962,101,4,80.49
903533,500962,104,2,57.56
903534,500962,108,2,89.78
903535,500963,101,4,58.08
903536,500963,109,2,88.31
903537,500963,110,2,94.93
903538,500964,104,2,74.44
903539,500964,102,2,56.2
903540,500964,101,2,89.33
903541,500965,110,2,67.65
903542,500965,109,4,51.24
903543,500965,101,4,64.49
903544,500966,101,2,85.68
903545,500966,103,2,58.6
903546,500966,108,2,63.39
903547,500966,105,4,53.87
903548,500967,108,4,74.34
903549,500967,102,4,61.38
903550,500967,103,4,83.28
903551,500968,107,2,80.35
903552,500968,105,2,67.62
903553,500968,101,4,70.67
903554,500969,101,4,81.36
903555,500969,107,4,79.11
903556,500969,102,2,94.1
903557,500969,109,4,82.81
903558,500969,103,2,71.94
903559,500970,101,2,60.1
903560,500970,106,4,84.7
903561,500970,103,4,80.12
903562,500970,102,2,64.92
903563,500970,105,2,93.46
903564,500971,108,2,86.95
903565,500971,104,4,87.0
903566,500971,102,2,76.3
903567,500971,107,2,82.52
903568,500972,106,2,92.6
903569,500972,107,4,75.91
903570,500972,103,2,63.03
903571,500972,110,2,93.64
903572,500972,108,2,59.03
903573,500973,106,2,83.32
903574,500973,101,2,85.56
903575,500973,105,2,90.49
903576,500973,104,2,88.52
903577,500974,102,4,53.42
903578,500974,109,2,69.54
903579,500974,106,4,81.02
903580,500975,108,2,66.9
903581,500975,102,2,84.94
903582,500975,104,2,79.24
903583,500976,102,2,68.18
903584,500976,104,4,55.44
903585,500976,101,4,81.29
903586,500977,103,2,76.3
903587,500977,102,4,57.33
903588,500977,108,4,82.52
903589,500977,106,2,78.08
903590,500978,106,4,58.62
903591,500978,107,2,60.12
903592,500978,104,4,86.11
903593,500978,108,4,72.8
903594,500979,109,4,69.92
903595,500979,101,2,76.27
903596,500979,104,2,67.41
903597,500980,109,2,60.08
903598,500980,110,4,53.69
903599,500980,107,4,71.69
903600,500981,101,2,62.98
903601,500981,105,2,77.36
903602,500981,104,4,59.81
903603,500981,107,2,67.37
903604,500981,103,4,59.51
903605,500982,107,2,61.64
903606,500982,103,4,75.21
903607,500982,101,4,87.11
903608,500983,108,4,55.15
903609,500983,102,2,55.29
903610,500983,107,4,74.59
903611,500984,105,2,57.89
903612,500984,103,4,79.08
903613,500984,106,2,92.18
903614,500984,107,2,71.2
903615,500985,107,4,67.27
903616,500985,104,4,71.89
903617,500985,103,4,57.04
903618,500986,103,4,59.03
903619,500986,110,2,83.44
903620,500986,109,4,53.88
903621,500986,107,2,59.52
903622,500986,108,2,82.68
903623,500987,104,2,57.08
903624,500987,107,4,72.13
903625,500987,102,2,73.83
903626,500987,105,2,65.41
903627,500987,110,4,66.1
903628,500988,107,4,64.9
903629,500988,105,2,90.01
903630,500988,103,4,56.65
903631,500989,107,2,87.6
903632,500989,105,2,68.81
903633,500989,109,4,71.98
903634,500989,103,4,68.58
903635,500990,101,2,59.24
903636,500990,105,4,86.46
903637,500990,104,4,51.9
903638,500990,102,4,64.46
903639,500991,108,4,81.85
903640,500991,103,2,71.31
903641,500991,105,4,73.22
903642,500992,101,2,76.93
903643,500992,109,4,82.71
903644,500992,107,4,59.55
903645,500992,105,4,83.18
903646,500992,104,2,65.56
903647,500993,107,4,72.78
903648,500993,104,2,81.09
903649,500993,105,4,61.41
903650,500993,103,4,64.56
903651,500994,107,2,64.06
903652,500994,102,4,59.24
903653,500994,109,2,72.41
903654,500995,108,2,66.77
903655,500995,106,2,70.45
903656,500995,109,2,76.06
903657,500995,102,4,82.44
903658,500995,107,4,73.41
903659,500996,101,2,64.41
903660,500996,107,2,69.14
903661,500996,103,4,67.36
903662,500996,110,4,79.61
903663,500997,107,2,92.08
903664,500997,108,2,55.0
903665,500997,103,2,71.37
903666,500997,105,4,83.88
903667,500998,107,2,84.72
903668,500998,102,2,77.25
903669,500998,101,2,62.11
903670,500999,106,2,79.08
903671,500999,102,4,70.46
903672,500999,107,2,78.88
903673,500999,108,2,79.63
903674,501000,110,2,94.5
903675,501000,102,2,71.75
903676,501000,107,2,71.22
903677,501000,105,2,77.62
903678,501001,106,2,82.93
903679,501001,103,2,84.13
903680,501001,107,2,74.37
903681,501002,101,4,63.69
903682,501002,109,2,81.55
903683,501002,103,2,59.89
903684,501003,999,4,76.16
903685,501003,103,2,83.67
903686,501003,106,2,64.4
903687,501004,109,2,90.98
903688,501004,105,4,74.34
903689,501004,106,4,60.02
903690,501004,107,2,73.59
903691,501004,104,2,89.4
903692,501005,103,4,79.41
903693,501005,110,4,56.42
903694,501005,106,4,82.19
903695,501006,110,4,56.03
903696,501006,106,4,76.97
903697,501006,104,4,73.5
903698,501007,101,4,68.83
903699,501007,108,2,90.14
903700,501007,105,4,57.04
903701,501007,104,4,85.41
903702,501007,110,2,91.6
903703,501008,108,2,83.12
903704,501008,106,4,85.75
903705,501008,110,4,62.94
903706,501008,102,2,71.31
903707,501009,109,2,66.85
903708,501009,102,2,55.01
903709,501009,107,2,62.74
903710,501010,107,4,72.41
903711,501010,103,2,61.77
903712,501010,110,4,65.17
903713,501011,110,4,87.25
903714,501011,109,4,65.65
903715,501011,106,4,76.01
903716,501012,107,4,72.61
903717,501012,106,2,65.93
903718,501012,102,2,70.39
903719,501012,108,2,84.07
903720,501013,107,4,61.97
903721,501013,108,2,61.03
903722,501013,106,2,76.0
903723,501013,110,4,63.99
903724,501014,106,2,55.96
903725,501014,103,4,74.83
903726,501014,104,2,67.23
903727,501014,110,4,63.99
903728,501014,108,4,84.11
903729,501015,104,4,81.28
903730,501015,109,2,71.93
903731,501015,106,2,56.09
903732,501015,110,2,63.55
903733,501016,107,4,82.65
903734,501016,101,4,86.19
903735,501016,102,4,63.84
903736,501016,104,2,67.2
903737,501016,103,4,65.49
903738,501017,102,2,67.4
903739,501017,104,2,69.49
903740,501017,101,4,79.5
903741,501017,108,2,94.14
903742,501018,109,2,59.14
903743,501018,110,2,60.13
903744,501018,105,2,75.55
903745,501018,101,4,64.76
903746,501018,107,2,80.75
903747,501019,110,2,76.58
903748,501019,102,4,75.74
903749,501019,103,2,58.93
903750,501019,101,4,67.16
903751,501019,105,4,69.98
903752,501020,103,4,56.47
903753,501020,106,2,88.49
903754,501020,107,2,78.68
903755,501021,102,4,78.61
903756,501021,108,4,55.39
903757,501021,107,4,72.27
903758,501021,104,2,80.55
903759,501022,106,4,64.44
903760,501022,108,4,59.01
903761,501022,110,2,77.67
903762,501023,103,2,59.93
903763,501023,102,2,93.59
903764,501023,110,4,80.33
903765,501024,103,4,84.99
903766,501024,110,2,75.4
903767,501024,105,2,70.27
903768,501025,105,2,68.26
903769,501025,107,2,79.32
903770,501025,101,4,52.23
903771,501025,109,4,78.74
903772,501026,106,2,59.17
903773,501026,104,2,72.33
903774,501026,107,4,51.33
903775,501026,103,4,65.52
903776,501027,107,4,78.01
903777,501027,109,2,63.17
903778,501027,101,4,58.93
903779,501028,105,4,74.86
903780,501028,101,2,94.62
903781,501028,109,2,72.8
903782,501028,102,2,80.29
903783,501029,101,4,53.11
903784,501029,103,4,79.15
903785,501029,108,2,66.22
903786,501029,106,2,72.76
903787,501030,103,4,81.81
903788,501030,101,2,68.05
903789,501030,109,4,83.38
903790,501030,102,2,88.47
903791,501031,108,4,77.67
903792,501031,106,4,63.17
903793,501031,107,2,72.05
903794,501031,105,4,68.22
903795,501031,102,4,67.56
903796,501032,104,4,59.83
903797,501032,107,4,56.16
903798,501032,102,4,57.7
903799,501032,110,4,67.26
903800,501033,107,4,73.42
903801,501033,105,2,77.9
903802,501033,109,4,71.24
903803,501033,101,4,67.56
903804,501034,109,2,79.44
903805,501034,108,2,93.98
903806,501034,103,2,66.31
903807,501035,102,2,60.82
903808,501035,107,4,72.18
903809,501035,109,2,94.14
903810,501036,102,2,93.09
903811,501036,110,4,86.78
903812,501036,105,2,70.71
903813,501037,104,4,65.13
903814,501037,109,4,53.77
903815,501037,103,4,79.92
903816,501037,102,2,87.24
903817,501038,103,2,70.76
903818,501038,105,4,74.21
903819,501038,109,2,56.16
903820,501039,106,4,69.61
903821,501039,108,2,75.39
903822,501039,101,4,83.24
903823,501039,110,2,94.92
903824,501040,103,4,85.37
903825,501040,106,2,92.66
903826,501040,104,2,58.3
903827,501041,104,2,93.34
903828,501041,106,4,65.6
903829,501041,102,4,75.31
903830,501041,107,2,64.8
903831,501041,110,2,63.37
903832,501042,106,4,58.57
903833,501042,108,2,69.12
903834,501042,109,4,74.86
903835,501042,107,4,71.96
903836,501043,107,4,80.44
903837,501043,109,4,82.07
903838,501043,101,4,64.6
903839,501044,107,2,66.72
903840,501044,101,4,59.76
903841,501044,109,4,66.15
903842,501044,105,2,86.78
903843,501045,104,4,62.37
903844,501045,108,4,76.82
903845,501045,103,4,54.83
903846,501046,106,2,61.36
903847,501046,105,2,59.3
903848,501046,104,4,53.42
903849,501046,107,2,64.72
903850,501047,999,2,64.75
903851,501047,109,2,72.11
903852,501047,110,4,83.07
903853,501048,106,4,86.84
903854,501048,109,4,55.24
903855,501048,102,4,71.82
903856,501048,103,4,55.21
903857,501049,105,4,78.4
903858,501049,108,4,71.45
903859,501049,102,4,86.6
903860,501050,105,4,64.26
903861,501050,110,4,69.02
903862,501050,109,4,84.29
903863,501050,102,4,85.13
903864,501051,110,2,65.52
903865,501051,105,4,58.34
903866,501051,106,2,82.52
903867,501052,107,4,72.61
903868,501052,105,4,75.61
903869,501052,103,4,74.38
903870,501052,102,4,77.24
903871,501053,105,4,52.09
903872,501053,106,4,56.54
903873,501053,101,2,78.59
903874,501053,110,4,65.57
903875,501053,104,2,80.42
903876,501054,104,4,58.59
903877,501054,105,2,75.19
903878,501054,103,4,53.52
903879,501054,108,4,69.31
903880,501055,109,2,62.03
903881,501055,103,4,72.48
903882,501055,101,2,58.9
903883,501056,104,4,66.02
903884,501056,106,4,59.03
903885,501056,108,4,67.53
903886,501056,110,2,66.23
903887,501057,105,4,78.11
903888,501057,104,2,55.04
903889,501057,103,2,77.65
903890,501058,110,2,82.68
903891,501058,106,4,63.13
903892,501058,109,4,71.02
903893,501059,104,2,88.47
903894,501059,102,4,86.86
903895,501059,103,4,55.32
903896,501059,110,4,82.77
903897,501060,103,2,77.57
903898,501060,108,4,63.95
903899,501060,106,2,93.41
903900,501060,105,2,69.59
903901,501060,101,4,65.11
903902,501061,108,4,68.86
903903,501061,106,4,71.58
903904,501061,104,2,70.84
903905,501061,103,4,63.02
903906,501061,107,2,82.12
903907,501062,101,4,86.22
903908,501062,105,4,86.34
903909,501062,110,4,67.48
903910,501063,103,2,92.31
903911,501063,101,4,68.4
903912,501063,106,2,67.2
903913,501064,103,4,71.69
903914,501064,101,4,66.42
903915,501064,110,2,81.03
903916,501065,101,2,80.66
903917,501065,110,2,74.71
903918,501065,108,2,74.01
903919,501065,109,4,80.96
903920,501066,107,4,51.63
903921,501066,110,2,94.44
903922,501066,104,2,57.69
903923,501067,106,4,61.98
903924,501067,107,4,52.3
903925,501067,101,4,79.12
903926,501068,105,2,84.94
903927,501068,108,4,50.65
903928,501068,109,2,66.81
903929,501069,102,2,78.2
903930,501069,103,2,85.44
903931,501069,105,2,68.18
903932,501070,101,2,68.43
903933,501070,107,4,66.76
903934,501070,102,4,78.95
903935,501070,109,4,71.08
903936,501071,107,2,75.67
903937,501071,106,2,71.08
903938,501071,108,4,77.16
903939,501071,109,4,58.91
903940,501072,108,4,53.93
903941,501072,110,2,61.15
903942,501072,101,4,75.28
903943,501072,106,4,66.29
903944,501073,108,2,56.35
903945,501073,110,2,61.89
903946,501073,106,2,63.61
903947,501074,109,2,85.52
903948,501074,105,4,85.59
903949,501074,101,2,89.68
903950,501074,103,4,84.33
903951,501075,110,4,70.57
903952,501075,103,4,81.66
903953,501075,109,4,53.88
903954,501075,102,2,66.91
903955,501075,105,2,73.38
903956,501076,107,4,65.05
903957,501076,108,2,81.31
903958,501076,104,4,77.98
903959,501076,110,2,76.33
903960,501076,103,4,74.33
903961,501077,101,4,57.02
903962,501077,107,2,81.85
903963,501077,102,4,62.42
903964,501078,105,4,54.44
903965,501078,108,2,82.98
903966,501078,104,2,66.44
903967,501079,106,2,56.95
903968,501079,103,4,82.8
903969,501079,108,2,81.29
903970,501079,101,2,88.27
903971,501080,105,4,54.51
903972,501080,107,2,58.61
903973,501080,104,4,79.22
903974,501081,105,4,71.69
903975,501081,101,4,75.33
903976,501081,107,4,87.34
903977,501081,106,2,63.0
903978,501082,102,4,60.16
903979,501082,108,2,73.48
903980,501082,109,2,82.37
903981,501083,103,2,57.45
903982,501083,105,4,71.43
903983,501083,102,4,67.87
903984,501083,110,2,58.84
903985,501084,109,2,84.36
903986,501084,108,2,77.06
